idhog,idper,estrato,comuna,sexo,edad,educ,ascendencia,salud,pobre,ingreso
2015047528,2,M ,13,H,40,6,BLANCA     ,SI,SI,20000
2015047543,1,B ,18,H,49,12,BLANCA     ,NO,SI,24246
2015047556,1,M ,6,M,36,15,BLANCA     ,NO,NO,51553
2015047556,2,M ,6,H,53,15,BLANCA     ,NO,NO,21053
2015047557,1,MB,13,H,19,10,BLANCA     ,NO,NO,41048
2015047563,1,M ,15,H,56,12,BLANCA     ,NO,NO,15546
2015047563,2,M ,15,M,53,18,BLANCA     ,NO,NO,59546
2015047566,1,MA,5,M,56,17,BLANCA     ,NO,NO,51554
2015047567,2,A ,8,M,45,12,BLANCA     ,NO,NO,31554
2015047569,1,MA,4,H,47,12,BLANCA     ,NO,NO,49546
2015047572,1,MA,2,M,77,16,BLANCA     ,NO,NO,16508
2015047573,1,A ,2,M,53,21,BLANCA     ,NO,NO,60720.66667
2015047575,2,MB,13,H,58,15,BLANCA     ,SI,NO,20000
2015047587,2,MA,7,M,45,16,BLANCA     ,NO,NO,13546
2015047592,1,B ,10,H,43,6,AFRO       ,SI,SI,20000
2015047596,1,MA,2,H,38,20,BLANCA     ,NO,NO,44553
2015047596,2,MA,2,M,39,19,BLANCA     ,NO,NO,56553
2015047599,1,M ,15,H,25,9,BLANCA     ,NO,NO,28500
2015047599,2,M ,15,H,25,9,BLANCA     ,NO,NO,11548
2015047599,3,M ,15,M,51,10,BLANCA     ,SI,NO,17548
2015047606,3,B ,9,M,35,6,AFRO       ,NO,NO,12546
2015047606,4,B ,9,H,31,6,AFRO       ,NO,NO,26746
2015047609,1,B ,17,H,36,6,BLANCA     ,NO,NO,23546
2015047609,3,B ,17,H,19,7,BLANCA     ,NO,NO,11546
2015047611,1,M ,6,M,30,16,BLANCA     ,NO,NO,31554
2015047611,2,M ,6,H,38,6,BLANCA     ,NO,NO,42554
2015047614,1,M ,6,M,63,13,BLANCA     ,NO,NO,51546
2015047619,1,M ,11,M,54,9,BLANCA     ,SI,NO,11570
2015047627,1,M ,1,M,24,16,BLANCA     ,NO,NO,24456
2015047627,2,M ,1,H,27,11,BLANCA     ,NO,NO,15553
2015047631,1,B ,10,H,34,10,BLANCA     ,NO,NO,45554
2015047635,1,MB,15,H,31,8,BLANCA     ,NO,SI,20553
2015047637,1,MA,4,M,32,18,BLANCA     ,NO,NO,50548
2015047637,2,MA,4,H,25,18,BLANCA     ,NO,NO,53648
2015047641,1,MB,10,H,52,9,BLANCA     ,NO,NO,16553
2015047642,2,MB,13,M,44,11,BLANCA     ,NO,NO,20546
2015047642,4,MB,13,H,22,12,BLANCA     ,NO,NO,12546
2015047644,1,MA,8,H,37,16,BLANCA     ,NO,NO,51146
2015047644,2,MA,8,M,27,17,BLANCA     ,NO,NO,56546
2015047645,1,MB,13,M,36,10,BLANCA     ,NO,NO,22548
2015047648,1,MA,2,M,29,16,BLANCA     ,NO,NO,23553
2015047648,2,MA,2,H,25,15,BLANCA     ,NO,NO,19553
2015047650,1,MA,12,H,28,10,BLANCA     ,SI,SI,24866
2015047652,1,MB,3,H,33,16,BLANCA     ,NO,NO,35554
2015047654,2,M ,9,M,26,16,OTRA       ,NO,NO,36554
2015047661,2,MA,15,M,56,14,BLANCA     ,NO,NO,13546
2015047661,3,MA,15,M,28,15,BLANCA     ,NO,NO,17546
2015047672,1,M ,6,H,51,9,AFRO       ,SI,NO,24553
2015047672,2,M ,6,M,40,1,BLANCA     ,SI,NO,14553
2015047672,3,M ,6,H,21,6,BLANCA     ,SI,NO,10053
2015047674,1,MA,2,M,57,9,BLANCA     ,NO,NO,13251
2015047674,2,MA,2,H,25,7,BLANCA     ,NO,NO,15546
2015047674,3,MA,2,M,24,13,BLANCA     ,SI,NO,12000
2015047677,1,MA,2,H,66,18,BLANCA     ,NO,NO,26546
2015047683,1,MA,7,H,34,13,BLANCA     ,NO,NO,39094
2015047683,2,MA,7,M,29,16,BLANCA     ,NO,NO,18554
2015047689,2,M ,11,M,36,10,BLANCA     ,NO,NO,14553
2015047691,2,M ,15,H,41,10,BLANCA     ,NO,NO,31548
2015047692,1,MA,3,M,46,20,BLANCA     ,NO,NO,57455
2015047692,2,MA,3,H,50,20,BLANCA     ,NO,NO,77456
2015047696,2,M ,1,M,41,10,BLANCA     ,NO,NO,11433
2015047698,2,A ,16,M,59,6,BLANCA     ,NO,NO,15546
2015047701,1,M ,11,H,38,15,BLANCA     ,NO,NO,34638
2015047701,2,M ,11,M,37,12,BLANCA     ,NO,NO,31546
2015047705,2,MB,9,H,39,8,BLANCA     ,NO,NO,31553
2015047709,2,M ,6,M,43,15,BLANCA     ,NO,NO,33108
2015047710,1,MB,9,M,52,16,BLANCA     ,NO,NO,31553
2015047714,1,MA,16,H,59,19,BLANCA     ,NO,NO,77546
2015047722,1,MA,4,M,49,12,BLANCA     ,NO,NO,29606
2015047726,1,MA,1,H,37,9,BLANCA     ,NO,NO,36553
2015047726,2,MA,1,M,33,12,BLANCA     ,NO,NO,18700
2015047728,1,M ,2,M,37,12,BLANCA     ,NO,NO,19128
2015047733,1,MA,1,H,57,11,BLANCA     ,NO,NO,34454
2015047738,1,MB,9,M,32,8,BLANCA     ,NO,NO,16933
2015047751,1,A ,5,H,55,20,BLANCA     ,NO,NO,61553
2015047751,2,A ,5,M,52,19,BLANCA     ,NO,NO,81553
2015047755,2,B ,11,M,32,6,BLANCA     ,SI,SI,11546
2015047756,1,A ,8,H,58,6,BLANCA     ,NO,NO,10000
2015047764,2,A ,5,M,70,16,BLANCA     ,NO,NO,22553
2015047769,2,MB,9,M,55,9,BLANCA     ,NO,NO,11553
2015047771,1,MA,2,M,66,18,BLANCA     ,NO,NO,66553
2015047772,1,M ,11,H,51,6,BLANCA     ,SI,NO,15000
2015047775,1,MB,11,H,52,9,AFRO       ,SI,NO,25000
2015047790,1,MA,2,M,29,12,BLANCA     ,NO,NO,37731
2015047790,2,MA,2,M,27,18,BLANCA     ,NO,NO,36553
2015047795,1,A ,5,M,59,17,BLANCA     ,NO,NO,31546
2015047798,1,M ,13,M,62,12,BLANCA     ,NO,NO,31554
2015047801,3,MB,11,M,26,10,BLANCA     ,SI,SI,21954
2015047804,1,B ,10,H,26,6,BLANCA     ,NO,NO,21362
2015047808,1,MA,5,H,47,20,BLANCA     ,NO,NO,30000
2015047818,1,B ,10,H,54,9,BLANCA     ,NO,NO,15996
2015047818,2,B ,10,M,54,7,BLANCA     ,NO,NO,14426
2015047820,1,M ,2,H,52,20,BLANCA     ,NO,NO,26554
2015047820,2,M ,2,M,53,19,BLANCA     ,NO,NO,49554
2015047822,3,MB,11,H,37,16,BLANCA     ,NO,NO,36554
2015047824,1,M ,6,H,57,10,BLANCA     ,NO,NO,29553
2015047824,2,M ,6,M,56,11,BLANCA     ,NO,NO,29553
2015047824,3,M ,6,M,28,13,BLANCA     ,NO,NO,45000
2015047826,1,M ,6,H,37,9,BLANCA     ,SI,SI,25000
2015047827,1,M ,1,M,52,12,OTRA       ,NO,NO,32866
2015047827,3,M ,1,H,36,6,OTRA       ,NO,NO,17546
2015047827,4,M ,1,H,35,6,OTRA       ,NO,NO,16000
2015047827,5,M ,1,H,28,15,OTRA       ,NO,NO,16000
2015047828,1,MA,1,M,31,13,BLANCA     ,NO,NO,24554
2015047833,1,B ,11,M,29,17,AFRO       ,NO,NO,26553
2015047833,2,B ,11,H,39,8,BLANCA     ,NO,NO,27670
2015047834,1,MA,5,M,48,12,BLANCA     ,NO,NO,34053
2015047845,2,MA,13,M,38,13,BLANCA     ,NO,NO,31548
2015047853,1,MA,7,M,54,14,BLANCA     ,NO,NO,46546
2015047855,1,MB,18,M,53,7,BLANCA     ,NO,NO,20200
2015047855,2,MB,18,H,55,6,BLANCA     ,NO,NO,15000
2015047859,2,MA,2,M,20,14,BLANCA     ,NO,NO,16354
2015047860,1,A ,7,M,47,17,BLANCA     ,NO,NO,66554
2015047861,5,B ,17,H,30,4,AFRO       ,NO,SI,16504
2015047862,1,MB,13,M,47,16,BLANCA     ,NO,NO,31546
2015047875,1,MB,14,H,29,10,BLANCA     ,NO,NO,19546
2015047875,2,MB,14,M,32,9,BLANCA     ,NO,NO,14546
2015047877,2,M ,6,H,24,10,BLANCA     ,SI,NO,15546
2015047885,1,M ,1,H,54,21,BLANCA     ,NO,NO,64553
2015047889,1,MB,6,H,31,11,BLANCA     ,NO,NO,29153
2015047889,2,MB,6,M,27,12,BLANCA     ,NO,NO,30553
2015047892,1,M ,14,H,29,12,BLANCA     ,NO,NO,27974
2015047892,2,M ,14,M,24,12,BLANCA     ,NO,NO,21974
2015047898,1,B ,11,M,46,12,BLANCA     ,NO,NO,15546
2015047898,3,B ,11,H,24,16,BLANCA     ,NO,NO,30546
2015047898,4,B ,11,M,22,6,BLANCA     ,NO,NO,12346
2015047900,2,MB,12,H,37,8,BLANCA     ,NO,NO,29446
2015047901,1,MA,3,M,61,12,BLANCA     ,NO,NO,22201
2015047901,2,MA,3,M,34,12,BLANCA     ,NO,NO,16513
2015047911,1,M ,14,H,40,8,BLANCA     ,NO,NO,22546
2015047913,1,MA,3,M,35,17,BLANCA     ,NO,NO,50053
2015047916,1,B ,17,H,61,10,BLANCA     ,NO,NO,20000
2015047925,1,M ,2,H,26,14,BLANCA     ,NO,NO,15000
2015047928,1,MB,10,H,44,10,OTRA       ,SI,NO,15000
2015047928,2,MB,10,M,41,10,BLANCA     ,SI,NO,11000
2015047930,1,B ,9,H,56,2,BLANCA     ,SI,NO,12000
2015047930,2,B ,9,H,32,6,BLANCA     ,SI,NO,10000
2015047930,4,B ,9,H,22,7,BLANCA     ,SI,NO,18553
2015047935,1,MA,5,H,34,19,BLANCA     ,NO,NO,79879.33333
2015047935,2,MA,5,M,27,18,BLANCA     ,NO,NO,16546
2015047937,2,M ,12,M,55,6,BLANCA     ,SI,NO,16000
2015047939,1,M ,14,H,24,10,BLANCA     ,NO,NO,19546
2015047944,1,M ,6,M,51,9,BLANCA     ,NO,NO,25285
2015047945,2,M ,11,M,35,10,AFRO       ,NO,NO,21548
2015047948,1,M ,11,M,37,13,BLANCA     ,NO,NO,24253
2015047951,1,MB,17,H,61,6,BLANCA     ,NO,NO,31548
2015047951,3,MB,17,H,26,13,BLANCA     ,NO,NO,19548
2015047954,1,M ,4,M,38,12,BLANCA     ,NO,NO,45426
2015047962,1,A ,5,H,31,21,BLANCA     ,NO,NO,38220.66667
2015047962,2,A ,5,H,31,17,BLANCA     ,NO,NO,31554
2015047969,1,A ,8,M,42,18,BLANCA     ,NO,NO,36554
2015047969,2,A ,8,H,44,16,BLANCA     ,NO,NO,56554
2015047970,2,MA,5,M,50,12,BLANCA     ,NO,NO,25548
2015047975,3,MA,12,H,44,15,BLANCA     ,NO,NO,31548
2015047976,2,M ,2,M,30,17,BLANCA     ,NO,NO,14756
2015047978,2,A ,8,M,48,17,BLANCA     ,NO,NO,71554
2015047979,1,MA,5,M,41,17,BLANCA     ,NO,NO,50212.66667
2015047979,2,MA,5,H,26,11,BLANCA     ,NO,NO,20546
2015047987,2,B ,10,H,25,6,BLANCA     ,NO,NO,27554
2015047997,2,M ,9,M,19,6,BLANCA     ,SI,SI,10148
2015047999,1,MB,3,M,48,13,BLANCA     ,NO,NO,37553
2015047999,2,MB,3,H,47,8,BLANCA     ,NO,NO,17553
2015048004,1,MB,13,M,27,14,BLANCA     ,NO,NO,29434
2015048006,1,MA,7,M,58,16,BLANCA     ,NO,NO,36546
2015048008,1,B ,18,M,40,6,BLANCA     ,NO,NO,17554
2015048008,2,B ,18,H,42,8,BLANCA     ,NO,NO,22554
2015048017,1,B ,12,H,57,6,BLANCA     ,NO,SI,14553
2015048017,3,B ,12,H,30,6,BLANCA     ,NO,SI,10000
2015048018,1,MA,4,M,46,14,BLANCA     ,NO,NO,52216
2015048026,1,MB,14,H,56,8,BLANCA     ,SI,SI,10000
2015048027,2,MB,9,H,32,9,BLANCA     ,SI,SI,12000
2015048032,1,MB,2,H,35,12,BLANCA     ,NO,NO,26554
2015048032,2,MB,2,M,28,12,BLANCA     ,NO,NO,30054
2015048034,2,M ,11,M,27,10,BLANCA     ,NO,NO,14053
2015048041,1,M ,1,M,30,8,BLANCA     ,NO,NO,16553
2015048048,1,MA,5,M,66,16,BLANCA     ,NO,NO,12553
2015048048,2,MA,5,M,64,18,BLANCA     ,NO,NO,31553
2015048057,1,A ,8,H,62,15,BLANCA     ,NO,NO,46546
2015048057,2,A ,8,M,53,18,BLANCA     ,NO,NO,31546
2015048061,2,MB,9,H,30,10,OTRA       ,NO,SI,15553
2015048067,1,MB,11,H,68,8,BLANCA     ,NO,NO,34454
2015048067,3,MB,11,H,33,17,BLANCA     ,NO,NO,31554
2015048072,1,M ,4,M,54,20,BLANCA     ,NO,NO,69546
2015048077,1,A ,2,M,29,17,BLANCA     ,NO,NO,25546
2015048077,2,A ,2,H,22,12,BLANCA     ,NO,NO,28822
2015048080,1,MA,1,M,53,17,BLANCA     ,NO,NO,56554
2015048080,2,MA,1,M,24,17,BLANCA     ,NO,NO,42554
2015048089,2,A ,5,M,62,13,BLANCA     ,NO,NO,48554
2015048109,2,MA,8,H,32,11,BLANCA     ,NO,NO,47208
2015048112,1,MB,13,H,46,6,BLANCA     ,NO,NO,32553
2015048116,1,MB,10,M,48,10,BLANCA     ,NO,NO,16553
2015048116,2,MB,10,H,51,7,BLANCA     ,NO,NO,16553
2015048126,1,B ,18,M,29,9,BLANCA     ,NO,NO,20546
2015048127,1,M ,17,H,55,13,BLANCA     ,NO,NO,21753
2015048127,3,M ,17,H,23,8,BLANCA     ,NO,NO,15553
2015048128,1,MB,11,M,47,15,BLANCA     ,NO,NO,33740
2015048131,1,MA,5,M,29,19,BLANCA     ,NO,NO,36546
2015048131,2,MA,5,H,29,16,BLANCA     ,NO,NO,33546
2015048133,1,B ,18,H,59,7,BLANCA     ,NO,SI,12554
2015048136,1,B ,18,H,51,7,BLANCA     ,SI,SI,17000
2015048139,2,A ,5,M,58,15,BLANCA     ,NO,NO,49554
2015048139,3,A ,5,M,32,15,BLANCA     ,NO,NO,26554
2015048140,1,B ,11,H,21,9,BLANCA     ,SI,NO,12500
2015048140,2,B ,11,M,21,8,BLANCA     ,NO,NO,17458
2015048158,1,M ,11,H,38,15,BLANCA     ,NO,NO,61553
2015048159,1,M ,2,H,46,17,BLANCA     ,NO,NO,66546
2015048159,2,M ,2,M,45,16,BLANCA     ,NO,NO,38546
2015048161,1,MB,13,H,28,11,BLANCA     ,NO,NO,16654
2015048161,2,MB,13,M,31,13,BLANCA     ,NO,NO,43194
2015048162,1,A ,5,H,34,17,OTRA       ,NO,NO,66803
2015048162,2,A ,5,M,37,15,BLANCA     ,NO,NO,63053
2015048169,1,MA,2,H,48,15,BLANCA     ,NO,NO,19554
2015048169,2,MA,2,M,42,17,BLANCA     ,NO,NO,44754
2015048170,1,MB,12,M,55,14,BLANCA     ,NO,SI,23954
2015048175,1,M ,14,M,53,12,BLANCA     ,NO,NO,46553
2015048178,2,MA,1,M,40,15,BLANCA     ,NO,NO,62553
2015048187,1,M ,16,M,51,14,BLANCA     ,NO,NO,19546
2015048187,2,M ,16,M,46,15,BLANCA     ,NO,NO,24546
2015048194,1,MB,11,H,46,12,BLANCA     ,NO,NO,31546
2015048209,1,B ,9,M,57,6,BLANCA     ,NO,NO,15066
2015048209,3,B ,9,H,33,6,BLANCA     ,NO,NO,26546
2015048216,2,A ,5,H,35,16,BLANCA     ,NO,NO,25546
2015048219,1,M ,13,H,59,9,BLANCA     ,NO,NO,18546
2015048219,2,M ,13,M,45,7,BLANCA     ,NO,NO,16956
2015048219,3,M ,13,H,23,9,BLANCA     ,NO,NO,22966
2015048219,4,M ,13,H,19,13,BLANCA     ,NO,NO,14546
2015048224,1,MB,17,M,31,14,BLANCA     ,NO,NO,26754
2015048224,2,MB,17,H,34,13,BLANCA     ,NO,NO,23554
2015048236,1,B ,17,M,47,4,BLANCA     ,NO,NO,28053
2015048242,1,MB,14,H,68,6,BLANCA     ,NO,SI,21546
2015048257,1,B ,9,M,54,12,BLANCA     ,NO,NO,32553
2015048257,2,B ,9,H,55,9,BLANCA     ,NO,NO,42000
2015048265,2,MA,15,H,36,15,BLANCA     ,NO,NO,51553
2015048270,1,A ,16,M,32,19,BLANCA     ,NO,NO,25553
2015048270,2,A ,16,H,32,19,BLANCA     ,NO,NO,18053
2015048272,3,MB,14,H,43,6,BLANCA     ,NO,NO,41546
2015048273,3,MB,14,M,34,17,BLANCA     ,NO,NO,31596
2015048275,2,MB,14,M,44,10,BLANCA     ,NO,NO,41048
2015048283,2,B ,9,H,23,11,BLANCA     ,NO,NO,21553
2015048286,2,B ,11,H,53,10,BLANCA     ,NO,NO,16553
2015048290,1,B ,9,M,42,11,BLANCA     ,NO,NO,16553
2015048297,2,MB,13,H,31,10,BLANCA     ,NO,NO,18546
2015048303,1,B ,11,M,28,8,BLANCA     ,NO,NO,15046
2015048308,1,MA,2,H,29,13,BLANCA     ,NO,NO,24554
2015048311,1,MB,9,M,28,8,BLANCA     ,SI,SI,10546
2015048315,1,MA,3,M,30,12,OTRA       ,NO,NO,22546
2015048319,1,M ,11,M,52,11,BLANCA     ,NO,NO,46548
2015048320,2,M ,9,H,34,13,AFRO       ,NO,NO,16548
2015048324,1,MB,13,H,35,11,BLANCA     ,NO,NO,30548
2015048324,2,MB,13,M,35,14,BLANCA     ,NO,NO,23946
2015048328,1,MA,1,H,40,10,BLANCA     ,NO,NO,33253
2015048328,2,MA,1,M,40,16,BLANCA     ,NO,NO,48553
2015048330,1,A ,5,M,66,17,BLANCA     ,NO,NO,12629.33333
2015048330,2,A ,5,H,23,12,BLANCA     ,NO,NO,17446
2015048331,1,MA,1,H,36,12,BLANCA     ,NO,NO,44546
2015048338,1,MA,4,M,36,15,BLANCA     ,NO,NO,37946
2015048339,2,MA,12,M,55,23,BLANCA     ,NO,NO,50553
2015048340,1,B ,17,H,44,6,BLANCA     ,NO,NO,23546
2015048340,2,B ,17,M,37,8,BLANCA     ,NO,NO,18546
2015048342,1,MB,9,M,39,6,AFRO       ,NO,SI,13046
2015048345,2,MA,2,H,25,15,BLANCA     ,NO,NO,21553
2015048353,1,B ,10,H,43,6,BLANCA     ,NO,NO,25554
2015048353,3,B ,10,M,21,9,BLANCA     ,NO,NO,12554
2015048353,4,B ,10,H,17,11,BLANCA     ,NO,NO,15000
2015048358,1,B ,11,H,37,10,AFRO       ,NO,NO,35938
2015048363,1,M ,1,H,33,16,BLANCA     ,NO,NO,38046
2015048363,2,M ,1,M,32,17,BLANCA     ,NO,NO,39448
2015048364,1,MB,16,H,31,6,BLANCA     ,NO,NO,23553
2015048365,1,M ,2,H,52,13,BLANCA     ,SI,NO,30546
2015048365,2,M ,2,M,50,14,BLANCA     ,NO,NO,14546
2015048377,2,A ,5,H,32,16,BLANCA     ,NO,NO,21546
2015048383,1,B ,10,H,50,7,BLANCA     ,SI,SI,20000
2015048392,1,MB,17,H,40,10,BLANCA     ,NO,SI,32770
2015048397,1,MA,4,H,45,19,BLANCA     ,NO,NO,57546
2015048397,2,MA,4,M,38,18,BLANCA     ,NO,NO,46546
2015048398,2,M ,15,H,38,14,BLANCA     ,NO,NO,31553
2015048399,1,M ,11,M,55,24,BLANCA     ,NO,NO,72223
2015048416,1,B ,17,H,60,8,BLANCA     ,SI,NO,12624
2015048421,1,B ,17,H,51,6,BLANCA     ,NO,NO,10546
2015048428,1,M ,1,M,34,18,BLANCA     ,NO,NO,80804
2015048428,2,M ,1,H,35,19,BLANCA     ,NO,NO,49554
2015048432,1,MB,9,M,55,6,BLANCA     ,NO,NO,34553
2015048434,1,MB,9,H,66,5,BLANCA     ,NO,NO,36554
2015048434,3,MB,9,H,36,13,BLANCA     ,NO,NO,21554
2015048434,4,MB,9,M,33,10,BLANCA     ,NO,NO,16554
2015048435,1,M ,1,H,55,13,BLANCA     ,NO,NO,24554
2015048435,2,M ,1,M,53,15,BLANCA     ,NO,NO,44554
2015048445,1,MA,2,H,81,10,BLANCA     ,NO,NO,46553
2015048447,2,MA,5,M,62,15,BLANCA     ,NO,NO,18546
2015048453,1,A ,5,M,34,21,BLANCA     ,NO,NO,28046
2015048462,2,B ,18,M,50,6,BLANCA     ,SI,SI,10000
2015048469,1,MA,2,H,22,14,BLANCA     ,NO,NO,14354
2015048476,1,B ,9,M,35,15,BLANCA     ,NO,NO,25553
2015048476,2,B ,9,H,36,9,BLANCA     ,NO,NO,33553
2015048479,1,MB,9,M,62,5,AFRO       ,NO,NO,30094
2015048486,1,MA,13,M,65,15,BLANCA     ,NO,NO,35000
2015048486,5,MA,13,H,30,13,BLANCA     ,NO,NO,33906
2015048492,1,MA,3,H,54,12,BLANCA     ,NO,NO,14515
2015048492,2,MA,3,M,54,14,BLANCA     ,NO,NO,35553
2015048492,3,MA,3,M,22,12,BLANCA     ,NO,NO,12053
2015048495,1,MB,14,M,24,8,BLANCA     ,SI,NO,11554
2015048496,1,MB,9,H,57,10,BLANCA     ,NO,NO,60548
2015048497,1,MA,5,H,50,15,BLANCA     ,NO,NO,61548
2015048497,2,MA,5,M,49,14,BLANCA     ,NO,NO,16548
2015048511,1,A ,7,H,47,9,BLANCA     ,NO,NO,56554
2015048511,2,A ,7,M,50,14,BLANCA     ,NO,NO,21554
2015048511,3,A ,7,M,22,9,BLANCA     ,NO,NO,15094
2015048517,1,M ,9,M,37,11,BLANCA     ,NO,NO,28146
2015048523,1,B ,11,M,71,0,BLANCA     ,NO,NO,10000
2015048528,1,M ,13,M,45,10,BLANCA     ,NO,NO,41638
2015048529,1,MA,2,H,24,9,BLANCA     ,NO,NO,19000
2015048531,2,MA,1,H,55,20,BLANCA     ,NO,NO,17000
2015048556,2,MA,7,H,65,9,BLANCA     ,NO,NO,61553
2015048559,1,M ,12,H,52,8,BLANCA     ,NO,NO,11553
2015048565,1,A ,5,M,32,15,BLANCA     ,NO,NO,32653
2015048569,2,A ,2,M,34,16,BLANCA     ,NO,NO,20000
2015048571,1,MB,18,M,69,6,OTRA       ,NO,NO,15000
2015048571,2,MB,18,M,36,9,OTRA       ,NO,NO,17553
2015048571,3,MB,18,H,47,10,OTRA       ,SI,NO,12000
2015048572,2,M ,3,H,32,10,BLANCA     ,NO,NO,16054
2015048576,1,MB,10,H,39,10,AFRO       ,NO,NO,30046
2015048576,2,MB,10,M,42,6,BLANCA     ,NO,NO,13402
2015048580,1,MA,3,H,58,15,BLANCA     ,NO,NO,76546
2015048580,2,MA,3,M,58,15,BLANCA     ,NO,NO,36546
2015048582,2,MA,2,H,28,7,BLANCA     ,NO,SI,17154
2015048582,3,MA,2,M,25,10,BLANCA     ,NO,SI,13369
2015048583,1,A ,7,M,31,16,BLANCA     ,NO,NO,30813
2015048584,1,MB,11,H,28,13,OTRA       ,NO,NO,17553
2015048593,2,MB,13,H,23,10,BLANCA     ,NO,NO,15546
2015048600,2,M ,12,M,43,10,BLANCA     ,NO,NO,21553
2015048607,1,MA,1,M,45,19,BLANCA     ,NO,NO,51546
2015048607,2,MA,1,H,48,17,BLANCA     ,NO,NO,70546
2015048614,1,MA,6,H,23,17,AFRO       ,NO,NO,31080
2015048614,2,MA,6,M,25,15,BLANCA     ,NO,NO,12954
2015048617,3,MB,9,H,34,13,BLANCA     ,NO,NO,28653
2015048617,4,MB,9,H,29,7,BLANCA     ,NO,NO,24053
2015048618,1,MB,3,H,46,13,BLANCA     ,NO,NO,24554
2015048620,1,A ,8,H,72,20,BLANCA     ,NO,NO,51546
2015048620,2,A ,8,M,72,17,BLANCA     ,NO,NO,50000
2015048621,1,M ,2,M,29,13,BLANCA     ,NO,NO,39554
2015048626,1,MA,2,H,40,12,BLANCA     ,NO,NO,23546
2015048626,2,MA,2,M,40,12,BLANCA     ,NO,NO,27546
2015048627,1,MA,4,M,35,15,BLANCA     ,NO,NO,28814
2015048627,2,MA,4,H,35,18,BLANCA     ,NO,NO,19554
2015048628,1,B ,11,M,46,10,BLANCA     ,NO,NO,15046
2015048628,2,B ,11,M,22,11,BLANCA     ,NO,NO,20546
2015048628,3,B ,11,H,27,8,BLANCA     ,NO,NO,19546
2015048633,1,M ,3,M,27,14,BLANCA     ,NO,NO,35546
2015048633,2,M ,3,H,36,9,BLANCA     ,NO,NO,36546
2015048636,1,MA,15,M,60,20,BLANCA     ,NO,NO,24000
2015048637,2,A ,7,M,54,14,BLANCA     ,NO,NO,33554
2015048637,3,A ,7,M,22,16,BLANCA     ,NO,NO,12000
2015048646,2,M ,6,H,42,0,BLANCA     ,NO,NO,24553
2015048647,2,MA,2,M,28,16,BLANCA     ,NO,NO,31553
2015048647,3,MA,2,H,32,17,BLANCA     ,NO,NO,31553
2015048652,1,M ,9,M,39,16,BLANCA     ,NO,NO,44554
2015048652,2,M ,9,H,44,6,OTRA       ,SI,NO,26024
2015048653,1,MB,14,H,55,13,BLANCA     ,NO,NO,66941
2015048654,1,MB,11,H,69,5,BLANCA     ,NO,NO,28948
2015048660,1,M ,14,H,58,10,BLANCA     ,NO,NO,25553
2015048660,2,M ,14,M,52,11,BLANCA     ,NO,NO,19553
2015048660,3,M ,14,H,21,11,BLANCA     ,NO,NO,19553
2015048670,2,MA,13,M,58,23,BLANCA     ,NO,NO,24285
2015048671,1,MA,5,H,38,15,BLANCA     ,NO,NO,46548
2015048671,2,MA,5,M,39,17,BLANCA     ,NO,NO,56548
2015048672,2,MA,5,M,44,15,BLANCA     ,NO,NO,50000
2015048674,1,M ,3,H,53,9,BLANCA     ,NO,NO,42754
2015048674,2,M ,3,M,56,11,BLANCA     ,NO,NO,39458
2015048679,1,M ,3,H,36,14,BLANCA     ,NO,NO,19553
2015048679,2,M ,3,M,37,13,BLANCA     ,NO,NO,22553
2015048681,1,M ,11,M,68,6,BLANCA     ,NO,NO,12328
2015048681,2,M ,11,H,67,6,BLANCA     ,NO,NO,13546
2015048681,3,M ,11,M,27,14,AFRO       ,NO,NO,21546
2015048683,3,B ,11,H,43,7,BLANCA     ,NO,NO,14546
2015048691,1,MB,12,H,55,10,BLANCA     ,NO,NO,26553
2015048691,2,MB,12,M,55,7,BLANCA     ,SI,NO,26553
2015048692,1,MA,13,H,51,11,BLANCA     ,NO,NO,27554
2015048692,2,MA,13,M,53,12,BLANCA     ,NO,NO,46374
2015048692,4,MA,13,M,23,13,BLANCA     ,NO,NO,18554
2015048693,1,M ,1,M,26,14,BLANCA     ,NO,NO,24926
2015048693,2,M ,1,H,27,12,BLANCA     ,NO,NO,24546
2015048696,3,MB,13,H,53,8,BLANCA     ,NO,NO,26554
2015048696,4,MB,13,M,50,7,BLANCA     ,NO,NO,17554
2015048709,1,M ,3,H,39,17,BLANCA     ,NO,NO,59554
2015048709,2,M ,3,M,37,13,BLANCA     ,NO,NO,33554
2015048711,3,B ,11,H,24,6,BLANCA     ,NO,SI,11546
2015048712,1,A ,8,H,31,10,BLANCA     ,NO,NO,54426
2015048719,1,A ,5,M,32,14,BLANCA     ,NO,NO,25553
2015048719,2,A ,5,H,37,12,BLANCA     ,NO,NO,12540
2015048729,1,MA,2,H,30,14,BLANCA     ,NO,NO,21500
2015048729,2,MA,2,M,30,21,BLANCA     ,NO,NO,41546
2015048742,1,B ,17,H,37,6,BLANCA     ,NO,NO,38754
2015048745,1,MA,15,H,31,14,BLANCA     ,NO,NO,28546
2015048745,2,MA,15,M,30,12,BLANCA     ,NO,NO,27546
2015048747,1,M ,2,H,42,18,BLANCA     ,NO,NO,39546
2015048750,1,MA,1,M,37,18,BLANCA     ,NO,NO,53553
2015048753,1,B ,10,H,58,8,BLANCA     ,SI,NO,12400
2015048757,2,MB,13,H,55,6,BLANCA     ,NO,NO,16554
2015048765,1,MA,5,H,37,16,BLANCA     ,NO,NO,38554
